Synthesizable,material_id,formula,crystal_system,Space Group Symbol,Space Group Number,Sites,energy_above_hull,formation_energy,predicted_stable,Volume,density,band_gap,Is Gap Direct,is_metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant
True,mp-1639032,Li7Mn5O12,Triclinic,P-1,2,48,0.028821959791655,-2.141169387207854,False,442.2562335627119,3.869367762067421,0.79,False,False,FM,36.0025346,,,,,,,,,,,,,,,
True,mp-1639283,Li7Mn5O12,Triclinic,P-1,2,48,0.031352019583322,-2.138639327416188,False,443.95250929744617,3.854583490087644,0.8968,False,False,FM,36.0033784,,,,,,,,,,,,,,,
True,mp-1639930,Li7Mn5O12,Triclinic,P1,1,48,0.030389134374988,-2.139602212624521,False,442.5353481282572,3.866927286054799,0.9777,False,False,FM,36.0013477,,,,,,,,,,,,,,,
True,mp-1639949,Li7Mn5O12,Triclinic,P1,1,24,0.025178547291655,-2.144812799707855,False,220.20641616220493,3.885563469368672,1.0463,False,False,FiM,4.0000953,,,,,,,,,,,,,,,
True,mp-1640196,Li7Mn5O12,Triclinic,P-1,2,48,0.033169578333321,-2.136821768666188,False,440.46686195798736,3.8850868487903183,0.467099999999999,False,False,FM,36.0050476,,,,,,,,,,,,,,,
True,mp-1640750,Li7Mn5O12,Triclinic,P1,1,24,0.030630199374988,-2.139361147624521,False,221.07909531982767,3.870225744874943,0.9539,False,False,FM,18.0076755,,,,,,,,,,,,,,,
True,mp-1640981,Li7Mn5O12,Triclinic,P1,1,24,0.031370844791655,-2.138620502207855,False,221.9119935497432,3.855699697315656,1.0151,False,False,FM,18.0005559,,,,,,,,,,,,,,,
True,mp-1641274,Li7Mn5O12,Triclinic,P-1,2,48,0.034486868124989,-2.135504478874521,False,443.5759766092231,3.857855481268495,0.5373,False,False,FiM,30.0024331,,,,,,,,,,,,,,,
True,mp-1642266,Li7Mn5O12,Triclinic,P1,1,24,0.026968151458322,-2.143023195541188,False,220.67865041274143,3.87724868155645,0.675199999999999,False,False,FiM,4.0003536,,,,,,,,,,,,,,,
True,mp-1642624,Li7Mn5O12,Triclinic,P-1,2,48,0.032107434999988,-2.137883911999521,False,444.10313819230265,3.853276109884011,0.8197999999999991,False,False,FM,36.0009545,,,,,,,,,,,,,,,
True,mp-1642906,Li7Mn5O12,Triclinic,P-1,2,48,0.029443093958321,-2.140548253041188,False,443.098653626082,3.862011312191873,0.8207,False,False,FM,35.9996762,,,,,,,,,,,,,,,
True,mp-1643099,Li7Mn5O12,Triclinic,P-1,2,48,0.027229094374988,-2.142762252624521,False,440.4951292094962,3.88483753677798,1.2079,False,False,AFM,0.0,,,,,,,,,,,,,,,
True,mp-1643648,Li7Mn5O12,Triclinic,P-1,2,48,0.029440995416655,-2.140550351582854,False,443.81050315520895,3.8558168419967753,0.8451000000000001,False,False,FM,36.0013054,,,,,,,,,,,,,,,
True,mp-1643948,Li7Mn5O12,Triclinic,P-1,2,48,0.029139372916655,-2.140851974082855,False,443.3663486588847,3.859679513109627,1.092699999999999,False,False,FM,36.0013692,,,,,,,,,,,,,,,
True,mp-1643980,Li7Mn5O12,Triclinic,P1,1,48,0.026843641249988,-2.143147705749522,False,440.7264307351392,3.8827987009232,0.8113,False,False,FiM,2.0005593,,,,,,,,,,,,,,,
True,mp-1644001,Li7Mn5O12,Triclinic,P1,1,48,0.027454355208321,-2.142536991791189,False,441.80733388205806,3.873299244909641,1.061999999999999,False,False,AFM,2.899999999999999e-06,,,,,,,,,,,,,,,
True,mp-1644153,Li7Mn5O12,Triclinic,P-1,2,48,0.027980441666655,-2.142010905332855,False,441.9497346265909,3.872051228103523,0.9553,False,False,FiM,1.9998289999999992,,,,,,,,,,,,,,,
True,mp-1644867,Li7Mn5O12,Triclinic,P-1,2,48,0.029151973958321,-2.140839373041188,False,441.47886498613485,3.876181055178397,0.7704000000000001,False,False,FM,36.0027324,,,,,,,,,,,,,,,
True,mp-1646544,Li7Mn5O12,Triclinic,P-1,2,48,0.028595240833322,-2.141396106166187,False,442.6893564206164,3.8655820111812,0.9474999999999992,False,False,FM,36.0030645,,,,,,,,,,,,,,,
True,mp-1646634,Li7Mn5O12,Triclinic,P-1,2,48,0.031564219374988,-2.138427127624521,False,443.26902116156106,3.860526973522037,0.7646000000000001,False,False,FM,36.0027898,,,,,,,,,,,,,,,
True,mp-1646892,Li7Mn5O12,Triclinic,P-1,2,48,0.030102412083322,-2.139888934916188,False,441.8662959041921,3.872782397261547,1.0485,False,False,FM,35.997262,,,,,,,,,,,,,,,
True,mp-1647928,Li7Mn5O12,Triclinic,P1,1,24,0.032110395624989,-2.137880951374521,False,220.83139197993677,3.874566920441252,0.6913,False,False,FM,18.0101053,,,,,,,,,,,,,,,
True,mp-1648171,Li7Mn5O12,Triclinic,P-1,2,48,0.029407322916655,-2.140584024082855,False,443.9464355976373,3.854636225240197,0.8045999999999991,False,False,FM,36.0027121,,,,,,,,,,,,,,,
True,mp-1648875,Li7Mn5O12,Triclinic,P-1,2,48,0.028836967083321,-2.141154379916188,False,440.62298147611614,3.883710302599537,0.7679,False,False,FiM,2.0043506,,,,,,,,,,,,,,,
True,mp-1650669,Li7Mn5O12,Triclinic,P-1,2,48,0.035111719999989,-2.134879626999521,False,444.1525206533929,3.852847688905365,0.526899999999999,False,False,FM,36.0042298,,,,,,,,,,,,,,,
True,mp-1650854,Li7Mn5O12,Triclinic,P-1,2,48,0.030903871249988,-2.139087475749521,False,442.6962101319072,3.8655221652135374,0.824199999999999,False,False,FM,36.0016907,,,,,,,,,,,,,,,
True,mp-1651001,Li7Mn5O12,Triclinic,P-1,2,48,0.029956274999988,-2.140035071999522,False,442.5421738412192,3.866867643071012,0.722599999999999,False,False,FM,36.0028685,,,,,,,,,,,,,,,
True,mp-1651187,Li7Mn5O12,Triclinic,P-1,2,48,0.029890409166655,-2.140100937832855,False,442.3272855268133,3.868746217368911,0.9919,False,False,FiM,30.0048199,,,,,,,,,,,,,,,
True,mp-1651541,Li7Mn5O12,Triclinic,P-1,2,48,0.033312458124989,-2.136678888874521,False,442.4908849461261,3.867315849747423,0.7842,False,False,FM,36.0011308,,,,,,,,,,,,,,,
True,mp-1652638,Li7Mn5O12,Triclinic,P-1,2,48,0.031027498749988,-2.138963848249521,False,443.9401066034959,3.854691178531697,0.7618,False,False,FM,36.0011541,,,,,,,,,,,,,,,
True,mp-1652820,Li7Mn5O12,Triclinic,P1,1,24,0.030952896458322,-2.139038450541187,False,222.32433653482047,3.84854856511154,0.7072,False,False,FM,18.0006774,,,,,,,,,,,,,,,
True,mp-1666644,Li7Mn5O12,Triclinic,P-1,2,48,0.028762978124988,-2.141228368874521,False,442.2465716742117,3.869452297261762,0.605,False,False,FM,36.0006198,,,,,,,,,,,,,,,
True,mp-1666665,Li7Mn5O12,Triclinic,P-1,2,48,0.030238716666655,-2.139752630332854,False,440.1453358198951,3.887924904470989,0.8984999999999991,False,False,FM,36.0031208,,,,,,,,,,,,,,,
True,mp-1666672,Li7Mn5O12,Triclinic,P-1,2,48,0.032613480624988,-2.137377866374521,False,443.4632558122046,3.8588360823418233,0.587399999999999,False,False,FM,36.0003701,,,,,,,,,,,,,,,
True,mp-1666768,Li7Mn5O12,Triclinic,P-1,2,48,0.030611447708321,-2.139379899291188,False,446.1019343229388,3.836011191742828,0.7046,False,False,FM,35.9994808,,,,,,,,,,,,,,,
True,mp-1667148,Li7Mn5O12,Triclinic,P-1,2,48,0.033756748124988,-2.136234598874521,False,440.660464577095,3.883379949601828,0.7629,False,False,FM,36.0020612,,,,,,,,,,,,,,,
True,mp-1977994,Li7Mn5O12,Triclinic,P1,1,48,0.034772707499988,-2.135218639499522,False,441.8103168997288,3.873273093143488,0.6067,False,False,FiM,29.9044164,,,,,,,,,,,,,,,
True,mp-1978357,Li7Mn5O12,Triclinic,P-1,2,48,0.034355026666655,-2.135636320332855,False,441.1976374699867,3.87865180451545,0.6686999999999991,False,False,FiM,1.9901844,,,,,,,,,,,,,,,
True,mp-756600,Li7Mn5O12,Monoclinic,C2,5,24,0.021580592291654,-2.148410754707855,False,216.26015356504573,3.956466284960383,0.728799999999999,False,False,FM,18.0014994,,,,,,,,,,,,,,,
True,mp-764764,Li7Mn5O12,Monoclinic,C2/m,12,48,0.013530875833321,-2.156460471166188,False,438.1188880512419,3.90590786973962,0.638999999999999,False,False,FiM,1.9649359,,,,,,,,,,,,,,,
True,mp-767763,Li7Mn8O20,Monoclinic,C2/m,12,70,0.020821266495225,-2.014819921908045,False,703.8930268224777,3.8126456579645582,0.0,False,True,FM,45.9961556,,,,,,,,,,,,,,,
True,mp-764701,Li8Mn5O10,Triclinic,P1,1,23,0.049697650434781,-2.038509285927037,False,232.2309705264655,3.505202379734456,0.4868,False,False,FM,23.0014766,,,,,,,,,,,,,,,
True,mp-759775,Li8Mn9O18,Triclinic,P1,1,70,0.027648597999999,-2.117269598229885,False,692.357978521682,4.019494837934129,0.6379,False,False,FM,69.9997569,,,,,,,,,,,,,,,
True,mp-755817,Li8MnO6,Trigonal,R-3,148,15,0.030014579999998,-2.078989260306513,False,125.30768094202318,2.735977181373878,1.7875,False,False,FM,2.9999748,,,,,,,,,,,,,,,
True,mp-1185524,Li95Mn16O64,Orthorhombic,Pmm2,25,175,0.012894394142859,-2.04597348419179,False,1703.500246192884,2.497744116133949,0.0,False,True,FM,79.0007452,,,,,,,,,,,,,,,
True,mp-780186,Li9Mn10O20,Triclinic,P1,1,39,0.044645736282051,-2.101805974597701,False,383.3651890654011,4.036236292653973,0.403299999999999,False,False,FM,39.0011217,,,,,,,,,,,,,,,
True,mp-766830,Li9Mn14O32,Monoclinic,Cm,8,55,0.01672804733333,-2.018742169109718,False,570.6020059100235,3.910030268214953,0.0,False,True,FM,43.0003834,,,,,,,,,,,,,,,
True,mp-531804,Li9Mn15O32,Triclinic,P1,1,56,0.008329470803556,-2.059357297660098,False,584.1582890163161,3.9754599529659753,0.5783,False,False,FM,50.0046958,,,,,,,,,,,,,,,
True,mp-767704,Li9Mn15O32,Monoclinic,C2/m,12,56,0.049731564196414,-2.017955204267241,False,552.7532101216543,4.201328624878323,0.0,False,True,FM,49.9998738,,,,,,,,,,,,,,,
True,mp-769450,Li9Mn15O32,Triclinic,P1,1,56,0.005941570803557,-2.0617451976600982,False,587.8105757259646,3.950758935069137,0.5789000000000001,False,False,FM,50.0024866,,,,,,,,,,,,,,,
True,mp-690161,Li9Mn20O40,Triclinic,P1,1,69,0.010431950675119,-2.040790375777113,False,743.4777308882857,4.022948690563852,0.4996,False,False,FM,69.0038446,,,,,,,,,,,,,,,
True,mp-1177178,Li9Mn21O40,Orthorhombic,F222,22,70,0.022079955714279,-2.044256676807882,False,754.6261781327842,4.084405793517538,0.0,False,True,FM,75.999166,,,,,,,,,,,,,,,
True,mp-776365,Li9Mn21O40,Triclinic,P1,1,70,0.005166711714279,-2.061169920807882,False,755.4712198283992,4.079837130798504,0.365699999999999,False,False,FM,75.9991396,,,,,,,,,,,,,,,
True,mp-1100477,Li9Mn7O16,Monoclinic,P2/m,10,32,0.041542892656238,-2.125918108609913,False,298.0121446316228,3.917295605603388,1.1732,False,False,FM,25.9977588,,,,,,,,,,,,,,,
True,mp-1100479,Li9Mn7O16,Monoclinic,P2/m,10,32,0.041415580468738,-2.126045420797413,False,281.9337481183517,4.140695012119795,1.1753,False,False,FM,26.0000013,,,,,,,,,,,,,,,
True,mp-1100481,Li9Mn7O16,Monoclinic,P2/m,10,32,0.025579975156238,-2.141881026109914,False,296.41380396527575,3.938418686866067,0.8933000000000001,False,False,FM,25.9991367,,,,,,,,,,,,,,,
True,mp-1100482,Li9Mn7O16,Monoclinic,P2/m,10,32,0.038386794531238,-2.129074206734913,False,298.8046543728185,3.9069058915171073,1.0428,False,False,FM,26.0010366,,,,,,,,,,,,,,,
True,mp-1100483,Li9Mn7O16,Monoclinic,P2/m,10,32,0.040297129843738,-2.127163871422413,False,297.7450130882528,3.920810133722962,0.8865000000000001,False,False,FM,25.9997583,,,,,,,,,,,,,,,
True,mp-1100484,Li9Mn7O16,Monoclinic,C2/m,12,32,0.037975312031238,-2.129485689234913,False,298.3998399465348,3.912206068177061,1.2165,False,False,FM,26.001075,,,,,,,,,,,,,,,
True,mp-1100485,Li9Mn7O16,Monoclinic,C2/m,12,32,0.043817323593738,-2.123643677672413,False,298.14398930283454,3.915563306547594,1.0529,False,False,FM,25.9980455,,,,,,,,,,,,,,,
True,mp-1100486,Li9Mn7O16,Monoclinic,C2/m,12,32,0.045568984531238,-2.121892016734914,False,297.5919665793231,3.922826539978949,0.0,False,True,FM,26.0017502,,,,,,,,,,,,,,,
True,mp-1100487,Li9Mn7O16,Monoclinic,C2/m,12,32,0.041143436718738,-2.126317564547413,False,300.2610353030672,3.887955902781676,1.2325,False,False,FM,26.0003913,,,,,,,,,,,,,,,
True,mp-1100488,Li9Mn7O16,Monoclinic,C2/m,12,32,0.045589954218738,-2.121871047047413,False,299.0112453959825,3.904206555963806,0.0,False,True,FM,26.0009208,,,,,,,,,,,,,,,
True,mp-1100491,Li9Mn7O16,Monoclinic,C2/m,12,32,0.049835348906237,-2.117625652359914,False,296.51617179297017,3.937059005999126,0.0,False,True,FM,26.0016667,,,,,,,,,,,,,,,
True,mp-1100492,Li9Mn7O16,Monoclinic,C2/m,12,32,0.024584836406238,-2.142876164859913,False,297.6607223602925,3.9219204177327054,0.9062999999999992,False,False,FM,26.0002659,,,,,,,,,,,,,,,
True,mp-1100493,Li9Mn7O16,Monoclinic,C2/m,12,32,0.042265923593737,-2.125195077672414,False,299.75200304705527,3.894558343947539,1.0526,False,False,FM,25.999701,,,,,,,,,,,,,,,
True,mp-1100494,Li9Mn7O16,Monoclinic,C2/m,12,32,0.039536322343738,-2.127924678922413,False,298.8194567920203,3.906712357737849,0.8948,False,False,FM,25.9987785,,,,,,,,,,,,,,,
True,mp-1100495,Li9Mn7O16,Monoclinic,C2/m,12,32,0.044812671406238,-2.122648329859913,False,297.44079882782745,3.9248202303869,0.001099999999999,False,False,FM,26.0012741,,,,,,,,,,,,,,,
True,mp-1100496,Li9Mn7O16,Monoclinic,C2/m,12,32,0.039902767031238,-2.127558234234913,False,300.0837316306111,3.890253091156949,1.1751,False,False,FM,25.997352,,,,,,,,,,,,,,,
True,mp-1100497,Li9Mn7O16,Monoclinic,C2/m,12,32,0.026467518281238,-2.140993482984913,False,296.59014384862814,3.936077070645033,0.9811,False,False,FM,25.9988741,,,,,,,,,,,,,,,
True,mp-1100499,Li9Mn7O16,Monoclinic,C2/m,12,32,0.027337256093738,-2.140123745172413,False,296.53868233290234,3.936760140018902,0.9664,False,False,FM,25.9997664,,,,,,,,,,,,,,,
True,mp-1100500,Li9Mn7O16,Monoclinic,C2/m,12,32,0.049698209218738,-2.117762792047413,False,297.7693964440626,3.920489071485892,0.0,False,True,FM,26.0015811,,,,,,,,,,,,,,,
True,mp-1100501,Li9Mn7O16,Triclinic,P-1,2,32,0.043018460156238,-2.124442541109913,False,296.66724564444365,3.9350541110326382,0.5887,False,False,FM,25.9992067,,,,,,,,,,,,,,,
True,mp-1100502,Li9Mn7O16,Triclinic,P-1,2,32,0.047646563593738,-2.119814437672413,False,297.44418403919565,3.9247755620196063,0.505999999999999,False,False,FM,25.9991299,,,,,,,,,,,,,,,
True,mp-1100505,Li9Mn7O16,Monoclinic,C2/m,12,32,0.027292079531238,-2.140168921734913,False,296.5903876854421,3.936073834665269,0.9934,False,False,FM,25.9997177,,,,,,,,,,,,,,,
True,mp-1100506,Li9Mn7O16,Triclinic,P-1,2,32,0.043295355468738,-2.124165645797413,False,296.576690452663,3.936255620089698,0.5594,False,False,FM,25.9999853,,,,,,,,,,,,,,,
True,mp-1100507,Li9Mn7O16,Triclinic,P-1,2,32,0.044461370468738,-2.122999630797413,False,296.5440668708377,3.936688657778369,0.460599999999999,False,False,FM,25.9993649,,,,,,,,,,,,,,,
True,mp-1100508,Li9Mn7O16,Triclinic,P-1,2,32,0.042901243593738,-2.124559757672413,False,297.1737340378386,3.92834739705917,0.6238,False,False,FM,25.9988446,,,,,,,,,,,,,,,
True,mp-1100509,Li9Mn7O16,Triclinic,P-1,2,32,0.047063991718738,-2.120397009547413,False,298.1800293365599,3.915090045363953,0.455999999999999,False,False,FM,26.0001143,,,,,,,,,,,,,,,
True,mp-1100510,Li9Mn7O16,Triclinic,P-1,2,32,0.040679706718738,-2.126781294547413,False,299.77510781764425,3.894258176005853,0.676099999999999,False,False,FM,25.9993132,,,,,,,,,,,,,,,
True,mp-1100511,Li9Mn7O16,Triclinic,P-1,2,32,0.042654128593738,-2.124806872672414,False,298.64860487641613,3.908947323108977,0.708299999999999,False,False,FM,25.9999985,,,,,,,,,,,,,,,
True,mp-1100512,Li9Mn7O16,Triclinic,P-1,2,32,0.042595684218738,-2.124865317047414,False,299.48837178652707,3.89798661503296,0.591599999999999,False,False,FM,26.0002767,,,,,,,,,,,,,,,
True,mp-1100513,Li9Mn7O16,Triclinic,P-1,2,32,0.039257496718738,-2.128203504547413,False,297.76965896578105,3.920485615077567,0.6052000000000001,False,False,FM,26.0009477,,,,,,,,,,,,,,,
True,mp-1100514,Li9Mn7O16,Triclinic,P-1,2,32,0.027108027968738,-2.140352973297413,False,297.54520100550087,3.923443095828371,0.757799999999999,False,False,FM,26.0011523,,,,,,,,,,,,,,,
True,mp-1100515,Li9Mn7O16,Triclinic,P-1,2,32,0.034462214843737,-2.132998786422414,False,297.3947920546562,3.925427397421769,0.0,False,True,FM,26.0003784,,,,,,,,,,,,,,,
True,mp-1100516,Li9Mn7O16,Triclinic,P-1,2,32,0.033210820156238,-2.134250181109913,False,297.71608747114533,3.921191073341114,0.0,False,True,FM,26.0012063,,,,,,,,,,,,,,,
True,mp-1100517,Li9Mn7O16,Triclinic,P-1,2,32,0.029966664531237,-2.137494336734914,False,297.9781425376711,3.917742605682266,0.6463999999999991,False,False,FM,26.0022196,,,,,,,,,,,,,,,
True,mp-1100518,Li9Mn7O16,Triclinic,P-1,2,32,0.034434410156237,-2.133026591109914,False,297.5274162325519,3.923677620584177,0.0,False,True,FM,26.000302,,,,,,,,,,,,,,,
True,mp-1100519,Li9Mn7O16,Triclinic,P-1,2,32,0.029274998906238,-2.138186002359913,False,298.539977570052,3.910369639885058,0.6008,False,False,FM,26.0017611,,,,,,,,,,,,,,,
True,mp-1100520,Li9Mn7O16,Triclinic,P-1,2,32,0.030637600156238,-2.136823401109914,False,299.5713211142852,3.896907288186436,0.5878000000000001,False,False,FM,26.0023928,,,,,,,,,,,,,,,
True,mp-1100521,Li9Mn7O16,Triclinic,P-1,2,32,0.042738262968738,-2.124722738297413,False,299.51386590905526,3.8976548248900382,0.5720000000000001,False,False,FM,26.0024614,,,,,,,,,,,,,,,
True,mp-1100522,Li9Mn7O16,Triclinic,P-1,2,32,0.030276838593738,-2.137184162672413,False,296.85784421524096,3.932527596392084,0.545199999999999,False,False,FM,26.0004922,,,,,,,,,,,,,,,
True,mp-1100523,Li9Mn7O16,Triclinic,P-1,2,32,0.028807478906238,-2.138653522359913,False,299.2861541848696,3.900620353659232,0.844599999999999,False,False,FM,26.0009961,,,,,,,,,,,,,,,
True,mp-1100524,Li9Mn7O16,Triclinic,P-1,2,32,0.032295857031238,-2.135165144234913,False,298.84195527619386,3.906418238707375,0.0,False,True,FM,26.0010659,,,,,,,,,,,,,,,
True,mp-1100526,Li9Mn7O16,Triclinic,P-1,2,32,0.028142874531238,-2.139318126734913,False,298.0925717235566,3.9162386966976,0.685,False,False,FM,26.000828,,,,,,,,,,,,,,,
True,mp-1100529,Li9Mn7O16,Triclinic,P-1,2,32,0.034619368281238,-2.132841632984913,False,297.72568012403485,3.921064733467226,0.0,False,True,FM,26.0003357,,,,,,,,,,,,,,,
True,mp-1100530,Li9Mn7O16,Triclinic,P-1,2,32,0.033691793281238,-2.133769207984913,False,299.6255278554902,3.896202279349631,0.0,False,True,FM,26.0003329,,,,,,,,,,,,,,,
True,mp-1100531,Li9Mn7O16,Triclinic,P-1,2,32,0.035170448906238,-2.132290552359913,False,297.20917037408464,3.92787901905092,0.0,False,True,FM,26.0006926,,,,,,,,,,,,,,,
True,mp-1100532,Li9Mn7O16,Triclinic,P-1,2,32,0.034801936406238,-2.132659064859913,False,298.19925128928094,3.914837678279109,0.0,False,True,FM,26.0007736,,,,,,,,,,,,,,,
True,mp-1100533,Li9Mn7O16,Triclinic,P-1,2,32,0.043311632968737,-2.124149368297414,False,296.49117812910185,3.937390892870252,0.0,False,True,FM,26.0001849,,,,,,,,,,,,,,,
True,mp-1100534,Li9Mn7O16,Triclinic,P-1,2,32,0.034453261093738,-2.133007740172413,False,296.69805069518696,3.934645549057647,0.0,False,True,FM,26.0013472,,,,,,,,,,,,,,,
True,mp-1100535,Li9Mn7O16,Triclinic,P-1,2,32,0.034891619843738,-2.132569381422414,False,302.2683474785036,3.862136655459498,0.700299999999999,False,False,FM,25.9976084,,,,,,,,,,,,,,,
True,mp-1100536,Li9Mn7O16,Triclinic,P-1,2,32,0.023934720468738,-2.143526280797413,False,296.43601244783935,3.938123627227351,0.9337,False,False,FM,25.99816,,,,,,,,,,,,,,,
True,mp-1100537,Li9Mn7O16,Triclinic,P-1,2,32,0.034770803281237,-2.132690197984914,False,296.7065128063066,3.934533332417918,0.0,False,True,FM,26.0007178,,,,,,,,,,,,,,,
True,mp-1100538,Li9Mn7O16,Triclinic,P-1,2,32,0.034359154531238,-2.133101846734913,False,296.4709063832325,3.9376601192457583,0.0,False,True,FM,26.0013494,,,,,,,,,,,,,,,
True,mp-1100539,Li9Mn7O16,Triclinic,P-1,2,32,0.032987100781237,-2.134473900484914,False,297.0063241910498,3.930561639593116,0.0,False,True,FM,26.0008047,,,,,,,,,,,,,,,
True,mp-1100540,Li9Mn7O16,Triclinic,P-1,2,32,0.025824501093738,-2.141636500172414,False,296.8303843119332,3.932891396168857,1.0164,False,False,FM,26.0003151,,,,,,,,,,,,,,,
True,mp-1100541,Li9Mn7O16,Triclinic,P-1,2,32,0.022888975468738,-2.144572025797413,False,298.6551674166165,3.908861429319926,0.9314999999999992,False,False,FM,26.0013821,,,,,,,,,,,,,,,
True,mp-1100542,Li9Mn7O16,Triclinic,P-1,2,32,0.034973567656238,-2.132487433609913,False,298.3886584791427,3.912352669608917,0.0,False,True,FM,26.0006317,,,,,,,,,,,,,,,
True,mp-1100543,Li9Mn7O16,Triclinic,P-1,2,32,0.033116818281238,-2.134344182984914,False,298.8158413409849,3.906759626072673,0.0,False,True,FM,26.001451,,,,,,,,,,,,,,,
True,mp-1100544,Li9Mn7O16,Triclinic,P-1,2,32,0.032718058593737,-2.134742942672414,False,297.23684667869395,3.927513286546977,0.0,False,True,FM,26.0005171,,,,,,,,,,,,,,,
True,mp-1100545,Li9Mn7O16,Triclinic,P-1,2,32,0.032736448906238,-2.134724552359913,False,297.0329172203729,3.930209740746631,0.0,False,True,FM,26.0005272,,,,,,,,,,,,,,,
True,mp-1100546,Li9Mn7O16,Triclinic,P-1,2,32,0.032755502031238,-2.134705499234913,False,296.7412137334579,3.934073227962508,0.0,False,True,FM,26.0005267,,,,,,,,,,,,,,,
True,mp-1100547,Li9Mn7O16,Triclinic,P-1,2,32,0.032738033906237,-2.134722967359914,False,296.856230325451,3.93254897598762,0.0,False,True,FM,26.0005858,,,,,,,,,,,,,,,
True,mp-1100549,Li9Mn7O16,Triclinic,P-1,2,32,0.024651261718738,-2.142809739547413,False,299.6550164811015,3.8958188596035823,0.8886000000000001,False,False,FM,25.9999654,,,,,,,,,,,,,,,
True,mp-1100551,Li9Mn7O16,Triclinic,P-1,2,32,0.024531816093738,-2.142929185172414,False,297.5782000522501,3.92300801731081,0.8566,False,False,FM,25.9992723,,,,,,,,,,,,,,,
True,mp-1100552,Li9Mn7O16,Triclinic,P-1,2,32,0.030281965781238,-2.137179035484913,False,296.652664380894,3.93524752935637,0.6019999999999991,False,False,FM,25.9988369,,,,,,,,,,,,,,,
True,mp-1100553,Li9Mn7O16,Triclinic,P-1,2,32,0.023977047656238,-2.143483953609913,False,298.4954163239617,3.910953404104866,0.9223,False,False,FM,26.0018709,,,,,,,,,,,,,,,
True,mp-1100554,Li9Mn7O16,Triclinic,P-1,2,32,0.026508679843738,-2.140952321422413,False,297.9504748936946,3.918106406772512,0.9744,False,False,FM,25.9986904,,,,,,,,,,,,,,,
True,mp-1100555,Li9Mn7O16,Triclinic,P-1,2,32,0.028769710156238,-2.138691291109913,False,296.90375671244664,3.931919479592621,0.64,False,False,FM,26.0012392,,,,,,,,,,,,,,,
True,mp-1100556,Li9Mn7O16,Triclinic,P-1,2,32,0.025221059843738,-2.142239941422414,False,297.4397342360458,3.92483427804389,0.8506,False,False,FM,26.0014752,,,,,,,,,,,,,,,
True,mp-1100557,Li9Mn7O16,Triclinic,P-1,2,32,0.024984377343738,-2.142476623922413,False,299.93102447417544,3.892233778177931,0.877899999999999,False,False,FM,26.0016928,,,,,,,,,,,,,,,
True,mp-1100558,Li9Mn7O16,Triclinic,P-1,2,32,0.030909281718738,-2.136551719547413,False,296.4335358267133,3.938156529173296,0.5974,False,False,FM,26.000125,,,,,,,,,,,,,,,
True,mp-1100559,Li9Mn7O16,Triclinic,P-1,2,32,0.032730821718738,-2.134730179547413,False,298.98684333827657,3.904525201000526,0.0,False,True,FM,26.0013742,,,,,,,,,,,,,,,
True,mp-1100562,Li9Mn7O16,Triclinic,P-1,2,32,0.029679906406238,-2.137781094859913,False,298.40968601631965,3.912076984384661,0.6376000000000001,False,False,FM,26.0054194,,,,,,,,,,,,,,,
True,mp-1100580,Li9Mn7O16,Monoclinic,P2/m,10,32,0.039556726718738,-2.127904274547413,False,297.1166491507135,3.929102148663936,1.2156,False,False,FM,25.9975707,,,,,,,,,,,,,,,
True,mp-1100581,Li9Mn7O16,Monoclinic,P2/m,10,32,0.026416659843738,-2.141044341422414,False,298.0203741488968,3.917187433630429,0.925199999999999,False,False,FM,26.0005218,,,,,,,,,,,,,,,
True,mp-766948,LiMn10O20,Tetragonal,I4_1/a,88,62,0.049563402395161,-1.829523352343344,False,710.3143549821132,4.09718898667732,0.0,False,True,FM,62.0020015,,,,,,,,,,,,,,,
True,mp-694894,LiMn12O24,Monoclinic,P2/c,13,74,0.049448143718469,-1.8204669087433991,False,852.7079776504494,4.090193071395238,0.0,False,True,FM,73.9992458,,,,,,,,,,,,,,,
True,mp-1003549,LiMn16O32,Monoclinic,Pm,6,49,0.021766615290818,-1.836543426127141,False,580.1133685223809,4.001490685803589,0.0,False,True,FM,48.9994609,,,,,,,,,,,,,,,
True,mp-1639919,LiMn2O3,Monoclinic,C2,5,24,0.043261889583334,-2.074174675282567,False,245.50764005551736,4.459042134185636,0.2353,False,False,FiM,16.001272,,,,,,,,,,,,,,,
True,mp-1639950,LiMn2O3,Triclinic,P1,1,24,0.04309335625,-2.0743432086159,False,246.397452536672,4.442939243087757,0.5482,False,False,FiM,2.0006432,,,,,,,,,,,,,,,
True,mp-770537,LiMn2O3,Monoclinic,C2/c,15,24,0.045457722916666,-2.071978841949234,False,246.62961133176168,4.438756990130531,0.0,False,True,FiM,4.0900000000000005e-05,,,,,,,,,,,,,,,
True,mp-1097058,LiMn2O4,Triclinic,P1,1,126,0.019906039206349,-2.048200303535852,False,1341.2826111455106,4.02935024518611,0.3479,False,False,FM,126.0000018,,,,,,,,,,,,,,,
